"","subject","item","value","measure","item_type","pict_order","adjective","adj_type","pict_position","noun","group","series","newcol","degree","block","degree2","value2"
"3325","5acb32595cd1050001627086","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3326","5aeabe40b02f280001759ea0","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3327","5aeace46854c9000018675a1","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3328","5ab9f5e37ccedb0001b7dd2d","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3329","5a0af79849add9000140d8dd","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3330","5aea9bf826b6680001697cd3","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3331","5a1dc8e45d06850001b012b6","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3332","58d4ebdec8677b0001a2107b","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3333","5aeafacdd84ebf0001ba9a2f","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3334","5afdcfb796a88e0001ff3fdc","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3335","5aead0fbf61e7d00013f97ec","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3336","5aecb47c75deca00016263a5","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3337","5ac29361e1099600016a6cdc","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3338","5af9a04dfdaeac00010d6549","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3339","5af4a2ba222e4d0001877809","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3340","591a1f4800a5650001276188","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3341","5aea9842ba2926000102f326","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3342","5a0677d5df3fa800015c355f","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3343","5aad4225811b2000016f6ed1","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3344","5aec798463d6e10001754fe7","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3345","5a8aef97eea3d300016e946b","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3346","5ae7522362c7f200018d6185","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3347","5af21c6a5847970001e34a6e","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3348","5af7e7dc25561e00013ae08b","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3349","582630568061bd0001327245","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3350","5aebb7138787840001f9e9c1","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3351","5acc5b84436f5500010033e7","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3352","5afc4ab7bb36f900018ef256","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3353","5abb5f335cd105000161c8c5","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3354","5acb29dce1099600016ac298","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3355","5afbfee78d6af000015b6f15","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3356","5a0b3848844c7a00015e4cf5","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3357","5aeb3f7cb59b0d00012e8338","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3358","5a8180c6ae9a0b0001a9c3c6","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3359","5aec1ee475deca0001625ba8","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3360","5aeac7017875a4000115ec28","b1__item_2.gebogen_min..reversed...Q1.10.3...Q1.10.3",1,"rating","target","reversed","gebogen","min","03","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_03","03","b1","03",1
"3365","5acb32595cd1050001627086","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3366","5aeabe40b02f280001759ea0","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3367","5aeace46854c9000018675a1","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3368","5ab9f5e37ccedb0001b7dd2d","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3369","5a0af79849add9000140d8dd","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3370","5aea9bf826b6680001697cd3","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3371","5a1dc8e45d06850001b012b6","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3372","58d4ebdec8677b0001a2107b","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3373","5aeafacdd84ebf0001ba9a2f","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3374","5afdcfb796a88e0001ff3fdc","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3375","5aead0fbf61e7d00013f97ec","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3376","5aecb47c75deca00016263a5","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3377","5ac29361e1099600016a6cdc","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3378","5af9a04dfdaeac00010d6549","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3379","5af4a2ba222e4d0001877809","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3380","591a1f4800a5650001276188","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3381","5aea9842ba2926000102f326","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3382","5a0677d5df3fa800015c355f","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3383","5aad4225811b2000016f6ed1","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3384","5aec798463d6e10001754fe7","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3385","5a8aef97eea3d300016e946b","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3386","5ae7522362c7f200018d6185","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3387","5af21c6a5847970001e34a6e","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3388","5af7e7dc25561e00013ae08b","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3389","582630568061bd0001327245","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3390","5aebb7138787840001f9e9c1","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3391","5acc5b84436f5500010033e7","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3392","5afc4ab7bb36f900018ef256","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3393","5abb5f335cd105000161c8c5","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3394","5acb29dce1099600016ac298","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3395","5afbfee78d6af000015b6f15","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3396","5a0b3848844c7a00015e4cf5","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3397","5aeb3f7cb59b0d00012e8338","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3398","5a8180c6ae9a0b0001a9c3c6","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",1,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",1
"3399","5aec1ee475deca0001625ba8","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3400","5aeac7017875a4000115ec28","b1__item_2.gebogen_min..reversed...Q1.10.4...Q1.10.4",0,"rating","target","reversed","gebogen","min","04","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_04","02","b1","02",0
"3405","5acb32595cd1050001627086","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3406","5aeabe40b02f280001759ea0","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3407","5aeace46854c9000018675a1","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3408","5ab9f5e37ccedb0001b7dd2d","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3409","5a0af79849add9000140d8dd","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3410","5aea9bf826b6680001697cd3","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3411","5a1dc8e45d06850001b012b6","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3412","58d4ebdec8677b0001a2107b","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3413","5aeafacdd84ebf0001ba9a2f","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3414","5afdcfb796a88e0001ff3fdc","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3415","5aead0fbf61e7d00013f97ec","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3416","5aecb47c75deca00016263a5","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3417","5ac29361e1099600016a6cdc","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3418","5af9a04dfdaeac00010d6549","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3419","5af4a2ba222e4d0001877809","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3420","591a1f4800a5650001276188","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3421","5aea9842ba2926000102f326","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3422","5a0677d5df3fa800015c355f","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3423","5aad4225811b2000016f6ed1","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3424","5aec798463d6e10001754fe7","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3425","5a8aef97eea3d300016e946b","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3426","5ae7522362c7f200018d6185","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3427","5af21c6a5847970001e34a6e","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3428","5af7e7dc25561e00013ae08b","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3429","582630568061bd0001327245","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3430","5aebb7138787840001f9e9c1","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3431","5acc5b84436f5500010033e7","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3432","5afc4ab7bb36f900018ef256","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3433","5abb5f335cd105000161c8c5","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3434","5acb29dce1099600016ac298","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3435","5afbfee78d6af000015b6f15","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3436","5a0b3848844c7a00015e4cf5","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3437","5aeb3f7cb59b0d00012e8338","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3438","5a8180c6ae9a0b0001a9c3c6","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3439","5aec1ee475deca0001625ba8","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3440","5aeac7017875a4000115ec28","b1__item_2.gebogen_min..reversed...Q1.10.5...Q1.10.5",0,"rating","target","reversed","gebogen","min","05","flaschenbuerste","Abs","Abs1-b1__item_2","reversed_05","01","b1","01",0
"3605","5acb32595cd1050001627086","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3606","5aeabe40b02f280001759ea0","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3607","5aeace46854c9000018675a1","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",1,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",1
"3608","5ab9f5e37ccedb0001b7dd2d","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3609","5a0af79849add9000140d8dd","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3610","5aea9bf826b6680001697cd3","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3611","5a1dc8e45d06850001b012b6","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3612","58d4ebdec8677b0001a2107b","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3613","5aeafacdd84ebf0001ba9a2f","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3614","5afdcfb796a88e0001ff3fdc","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3615","5aead0fbf61e7d00013f97ec","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",0,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",0
"3616","5aecb47c75deca00016263a5","b1__item_3.gepunktet_min..left.right...Q1.11.1...Q1.11.1",1,"rating","target","leftno_rightyes","gepunktet","min","01","bluse","Abs","Abs1-b1__item_3","leftno_rightyes_01","01","b1","01",1
